id;departamento_codigo;distrito_codigo;departamento_descripcion;distrito_descripcion;area;barrio_codigo;barrio_descripcion;cantidad_viv;codigo
298;10;11;ALTO PARANA;MINGA GUAZU;6;450;ASENT CALLE 26 SAN ISDRO;43;10116450
299;10;11;ALTO PARANA;MINGA GUAZU;6;140;CALLE 26 ACARAY;208;10116140
300;10;11;ALTO PARANA;MINGA GUAZU;3;205;CALLE 14 MONDAY SUB-URBANO;187;10113205
301;10;11;ALTO PARANA;MINGA GUAZU;3;125;CALLE 30 ACARAY SAN MARCOS SUB-URBANO;229;10113125
302;10;11;ALTO PARANA;MINGA GUAZU;3;115;COLONIA TRIUNFO SUB-URBANO;91;10113115
303;10;11;ALTO PARANA;MINGA GUAZU;6;460;ASENT CRISTO REY;71;10116460
304;10;11;ALTO PARANA;MINGA GUAZU;6;430;CALLE 24 ACARAY;113;10116430
305;10;11;ALTO PARANA;MINGA GUAZU;6;480;SAN FRANCISCO KM 31;108;10116480
306;10;11;ALTO PARANA;MINGA GUAZU;6;120;CALLE 30 ACARAY;246;10116120
307;10;11;ALTO PARANA;MINGA GUAZU;6;110;COLONIA TRIUNFO;163;10116110
308;10;11;ALTO PARANA;MINGA GUAZU;1;29;SANTA MONICA;799;10111029
309;10;11;ALTO PARANA;MINGA GUAZU;1;13;CONAVI;221;10111013
310;10;11;ALTO PARANA;MINGA GUAZU;1;15;FRACCION SANTA TERESA;213;10111015
311;10;11;ALTO PARANA;MINGA GUAZU;1;30;FRACCION NORMA LUISA;362;10111030
312;10;11;ALTO PARANA;MINGA GUAZU;1;31;YHAGUY;58;10111031
313;10;11;ALTO PARANA;MINGA GUAZU;1;22;FRACCION SAN MIGUEL;135;10111022
314;10;11;ALTO PARANA;MINGA GUAZU;1;23;FRACCION GUARANI;73;10111023
315;10;11;ALTO PARANA;MINGA GUAZU;1;17;SAN ROQUE;70;10111017
316;10;11;ALTO PARANA;MINGA GUAZU;1;16;FRACCION LAS GARDENIAS;419;10111016
317;10;11;ALTO PARANA;MINGA GUAZU;1;18;MONTE LINDO;111;10111018
318;10;11;ALTO PARANA;MINGA GUAZU;1;20;ÑAHATY;114;10111020
319;10;11;ALTO PARANA;MINGA GUAZU;1;21;CAMPO VERDE;186;10111021
320;10;11;ALTO PARANA;MINGA GUAZU;1;19;CALLE 16 MONDAY;167;10111019
321;10;11;ALTO PARANA;MINGA GUAZU;1;1;CABURE'I;301;10111001
322;10;11;ALTO PARANA;MINGA GUAZU;1;6;CALLE 16 ACARAY;90;10111006
323;10;11;ALTO PARANA;MINGA GUAZU;1;2;ZONA GRANJA MI ABUELA;114;10111002
324;10;11;ALTO PARANA;MINGA GUAZU;1;3;FRACCION SCHNEIDER II;73;10111003
325;10;11;ALTO PARANA;MINGA GUAZU;1;7;SAN ANTONIO;150;10111007
326;10;11;ALTO PARANA;MINGA GUAZU;1;8;CENTRO;577;10111008
327;10;11;ALTO PARANA;MINGA GUAZU;1;5;DOMINGO SAVIO;346;10111005
328;10;11;ALTO PARANA;MINGA GUAZU;1;10;MARIA AUXILIADORA;77;10111010
329;10;11;ALTO PARANA;MINGA GUAZU;1;9;VILLA NELIDA;257;10111009
330;10;11;ALTO PARANA;MINGA GUAZU;1;14;JARDIN DEL ORIENTE;336;10111014
331;10;11;ALTO PARANA;MINGA GUAZU;1;24;FRACCION MARIA LIA;188;10111024
332;10;11;ALTO PARANA;MINGA GUAZU;1;28;FRACCION LOS ALAMOS;372;10111028
333;10;11;ALTO PARANA;MINGA GUAZU;1;11;FRACCION LAS PALMERAS;235;10111011
334;10;11;ALTO PARANA;MINGA GUAZU;1;4;PAI CORONEL;451;10111004
335;10;11;ALTO PARANA;MINGA GUAZU;1;12;CEDRALES;90;10111012
336;10;11;ALTO PARANA;MINGA GUAZU;1;25;FRACCION LOS MINGUEROS;39;10111025
337;10;11;ALTO PARANA;MINGA GUAZU;1;26;SAN BERNARDO;18;10111026
338;10;11;ALTO PARANA;MINGA GUAZU;1;27;FRACCION RESIDENCIAL JAZMIN II;166;10111027
339;10;11;ALTO PARANA;MINGA GUAZU;6;425;COM. INDIG. CALLE 18 ACARAY;0;10116425
340;10;11;ALTO PARANA;MINGA GUAZU;6;420;CALLE 18 ACARAY;237;10116420
341;10;10;ALTO PARANA;LOS CEDRALES;1;5;AURORA;197;10101005
342;10;10;ALTO PARANA;LOS CEDRALES;1;6;CENTRO;353;10101006
343;10;10;ALTO PARANA;LOS CEDRALES;1;1;LAURELES;176;10101001
344;10;10;ALTO PARANA;LOS CEDRALES;1;7;SAN ANTONIO;118;10101007
345;10;10;ALTO PARANA;LOS CEDRALES;6;120;COLONIA PENGO SAN MIGUEL;74;10106120
346;10;10;ALTO PARANA;LOS CEDRALES;6;130;COLONIA 22 DE MAYO;24;10106130
347;10;10;ALTO PARANA;LOS CEDRALES;6;310;SAN JUAN;51;10106310
348;10;10;ALTO PARANA;LOS CEDRALES;6;270;MARIA AUXILIADORA;94;10106270
349;10;10;ALTO PARANA;LOS CEDRALES;6;240;SAN MIGUEL;75;10106240
350;10;10;ALTO PARANA;LOS CEDRALES;6;360;ASENTAMIENTO JAKARE KUA;54;10106360
351;10;10;ALTO PARANA;LOS CEDRALES;6;180;SAN JOSE;70;10106180
352;10;10;ALTO PARANA;LOS CEDRALES;6;220;SOCIEGO;62;10106220
353;10;10;ALTO PARANA;LOS CEDRALES;6;350;SAN ISIDRO;533;10106350
354;10;10;ALTO PARANA;LOS CEDRALES;6;340;PENINSULA;31;10106340
355;10;10;ALTO PARANA;LOS CEDRALES;6;150;PARANA POTY GUARANI;30;10106150
356;10;10;ALTO PARANA;LOS CEDRALES;6;320;SANTA JULIANA;22;10106320
357;10;10;ALTO PARANA;LOS CEDRALES;6;100;GUAYAKI;30;10106100
358;10;10;ALTO PARANA;LOS CEDRALES;6;160;GLEVA 4;41;10106160
359;10;10;ALTO PARANA;LOS CEDRALES;6;330;CRUCERINHO;36;10106330
360;10;10;ALTO PARANA;LOS CEDRALES;6;110;COLONIA LOS CEDRALES;73;10106110
361;10;9;ALTO PARANA;YGUAZU;6;340;ARROYO MBYA;32;10096340
362;10;9;ALTO PARANA;YGUAZU;6;280;KM 38;18;10096280
363;10;9;ALTO PARANA;YGUAZU;6;160;SAN LUIS;65;10096160
364;10;9;ALTO PARANA;YGUAZU;6;300;KM 51 A KM 52;141;10096300
365;10;9;ALTO PARANA;YGUAZU;6;175;ASENT SANTO DOMINGO;25;10096175
366;10;9;ALTO PARANA;YGUAZU;6;170;SANTO DOMINGO;545;10096170
367;10;9;ALTO PARANA;YGUAZU;6;360;COM INDIG MBOKAJA PUERTO JUANITA;0;10096360
368;10;9;ALTO PARANA;YGUAZU;6;150;NUEVA ALIANZA;36;10096150
369;10;9;ALTO PARANA;YGUAZU;6;230;COM INDIG REMANSO TORO;0;10096230
370;10;9;ALTO PARANA;YGUAZU;6;320;SAN LORENZO;107;10096320
371;10;9;ALTO PARANA;YGUAZU;6;120;KM 44;38;10096120
372;10;9;ALTO PARANA;YGUAZU;6;240;KM 49;38;10096240
373;10;9;ALTO PARANA;YGUAZU;6;370;PUERTO MARGARITA;8;10096370
374;10;9;ALTO PARANA;YGUAZU;6;310;FRACCION SAN PEDRO;54;10096310
375;10;9;ALTO PARANA;YGUAZU;6;140;KM 42;32;10096140
376;10;9;ALTO PARANA;YGUAZU;6;210;NUEVA ESPERANZA;212;10096210
377;10;9;ALTO PARANA;YGUAZU;6;290;KM 41;113;10096290
378;10;9;ALTO PARANA;YGUAZU;6;100;KM 43;35;10096100
379;10;9;ALTO PARANA;YGUAZU;6;330;KM 46;105;10096330
380;10;9;ALTO PARANA;YGUAZU;1;2;VIRGEN DE CAACUPE;71;10091002
381;10;9;ALTO PARANA;YGUAZU;1;3;SAN ISIDRO;102;10091003
382;10;9;ALTO PARANA;YGUAZU;1;4;SAN BLAS;241;10091004
383;10;9;ALTO PARANA;YGUAZU;1;1;CENTRO URBANO;220;10091001
384;10;9;ALTO PARANA;YGUAZU;1;6;SAN MIGUEL;198;10091006
385;10;9;ALTO PARANA;YGUAZU;1;5;SAN VALENTIN;113;10091005
386;10;9;ALTO PARANA;YGUAZU;6;350;COM INDIG KARANDAY;0;10096350
387;10;8;ALTO PARANA;ÑACUNDAY;6;100;PARANAMBU 1;77;10086100
388;10;8;ALTO PARANA;ÑACUNDAY;6;150;SANTA ROSA;7;10086150
389;10;8;ALTO PARANA;ÑACUNDAY;6;120;SANTA CAROLINA;22;10086120
390;10;8;ALTO PARANA;ÑACUNDAY;6;270;ASENT. 8 DE DICIEMBRE;83;10086270
391;10;8;ALTO PARANA;ÑACUNDAY;6;110;COL. 8 DE DICIEMBRE;16;10086110
392;10;8;ALTO PARANA;ÑACUNDAY;6;280;ASENT. 8 DE DICIEMBRE-SANTA LUCIA;313;10086280
393;10;8;ALTO PARANA;ÑACUNDAY;6;290;PARANAMBU 2;21;10086290
394;10;8;ALTO PARANA;ÑACUNDAY;6;300;CRUCE 24;21;10086300
395;10;8;ALTO PARANA;ÑACUNDAY;3;145;COLONIA MBARETE SUB-URBANO;154;10083145
396;10;8;ALTO PARANA;ÑACUNDAY;6;240;CHACORE PRIMERA LINEA;53;10086240
397;10;8;ALTO PARANA;ÑACUNDAY;6;230;LOMAS VALENTINAS;128;10086230
398;10;8;ALTO PARANA;ÑACUNDAY;3;235;LOMAS VALENTINAS SUB-URBANO;63;10083235
399;10;8;ALTO PARANA;ÑACUNDAY;6;320;PUNTA YOVAI;109;10086320
400;10;8;ALTO PARANA;ÑACUNDAY;6;250;CHACORE SEGUNDA LINEA;117;10086250
401;10;8;ALTO PARANA;ÑACUNDAY;6;310;COM INDIG KOE PUAHU;0;10086310
402;10;8;ALTO PARANA;ÑACUNDAY;1;1;CENTRO;252;10081001
403;10;8;ALTO PARANA;ÑACUNDAY;6;260;CHACORE - 5TA. LINEA;29;10086260
404;10;8;ALTO PARANA;ÑACUNDAY;6;140;COLONIA MBARETE;251;10086140
405;10;8;ALTO PARANA;ÑACUNDAY;6;170;AGROTORO;33;10086170
406;10;8;ALTO PARANA;ÑACUNDAY;3;175;AGROTORO SUB-URBANO;104;10083175
407;10;8;ALTO PARANA;ÑACUNDAY;6;200;TOROCUA;113;10086200
408;10;8;ALTO PARANA;ÑACUNDAY;3;205;TOROCUA SUB-URBANO;80;10083205
409;10;8;ALTO PARANA;ÑACUNDAY;6;160;ITAIPYTE;165;10086160
410;10;8;ALTO PARANA;ÑACUNDAY;3;165;ITAIPYTE SUB-URBANO;225;10083165
411;10;7;ALTO PARANA;JUAN E. O'LEARY;6;220;SAN ISIDRO II;137;10076220
412;10;7;ALTO PARANA;JUAN E. O'LEARY;6;230;SAN FRANCISCO;133;10076230
413;10;7;ALTO PARANA;JUAN E. O'LEARY;6;350;VIRGEN DEL FATIMA;212;10076350
414;10;7;ALTO PARANA;JUAN E. O'LEARY;3;165;LAS MERCEDES SUB-URBANO;94;10073165
415;10;7;ALTO PARANA;JUAN E. O'LEARY;6;160;LAS MERCEDES;24;10076160
416;10;7;ALTO PARANA;JUAN E. O'LEARY;6;320;LA VICTORIA;94;10076320
417;10;7;ALTO PARANA;JUAN E. O'LEARY;6;340;VIRGEN REINA;92;10076340
418;10;7;ALTO PARANA;JUAN E. O'LEARY;6;210;SAN AGUSTIN;168;10076210
419;10;7;ALTO PARANA;JUAN E. O'LEARY;6;200;SAN PABLO;227;10076200
420;10;7;ALTO PARANA;JUAN E. O'LEARY;6;280;LA CANDELARIA;219;10076280
421;10;7;ALTO PARANA;JUAN E. O'LEARY;6;290;TACUARO SUR;292;10076290
422;10;7;ALTO PARANA;JUAN E. O'LEARY;3;305;KOE RORY SUB-URBANO;114;10073305
423;10;7;ALTO PARANA;JUAN E. O'LEARY;6;300;KOE RORY;310;10076300
424;10;7;ALTO PARANA;JUAN E. O'LEARY;6;330;CRISTO REY;22;10076330
425;10;7;ALTO PARANA;JUAN E. O'LEARY;6;310;SAN JOSE OBRERO;64;10076310
426;10;7;ALTO PARANA;JUAN E. O'LEARY;6;130;8 DE DICIEMBRE;92;10076130
427;10;7;ALTO PARANA;JUAN E. O'LEARY;6;140;CALLE RI 14 CERRO CORA;136;10076140
428;10;7;ALTO PARANA;JUAN E. O'LEARY;6;110;LA VICTORIA YGUAZU;60;10076110
429;10;7;ALTO PARANA;JUAN E. O'LEARY;6;170;LA VICTORIA MONDAY;314;10076170
430;10;7;ALTO PARANA;JUAN E. O'LEARY;1;8;EL PROGRESO;171;10071008
431;10;7;ALTO PARANA;JUAN E. O'LEARY;1;9;LA CANDELARIA;163;10071009
432;10;7;ALTO PARANA;JUAN E. O'LEARY;1;7;VIRGEN INMACULADA CONCEPCION;156;10071007
433;10;7;ALTO PARANA;JUAN E. O'LEARY;1;5;CENTRO;206;10071005
434;10;7;ALTO PARANA;JUAN E. O'LEARY;1;3;SANTA ROSA;255;10071003
435;10;7;ALTO PARANA;JUAN E. O'LEARY;6;190;VIRGEN INMACULADA CONCEPCION;196;10076190
436;10;7;ALTO PARANA;JUAN E. O'LEARY;6;180;MARIA AUXILIADORA;56;10076180
437;10;7;ALTO PARANA;JUAN E. O'LEARY;1;6;SAN ISIDRO;125;10071006
438;10;7;ALTO PARANA;JUAN E. O'LEARY;6;260;SAN ISIDRO;93;10076260
439;10;7;ALTO PARANA;JUAN E. O'LEARY;6;270;SAN RAFAEL;53;10076270
440;10;7;ALTO PARANA;JUAN E. O'LEARY;1;2;SAN RAFAEL;57;10071002
441;10;7;ALTO PARANA;JUAN E. O'LEARY;1;4;SAN ANTONIO;65;10071004
442;10;7;ALTO PARANA;JUAN E. O'LEARY;6;150;TACUARA NORTE;377;10076150
443;10;6;ALTO PARANA;ITAKYRY;1;6;SAN LORENZO;47;10061006
444;10;6;ALTO PARANA;ITAKYRY;1;4;MARIA AUXILIADORA;345;10061004
445;10;6;ALTO PARANA;ITAKYRY;1;3;SAN CAYETANO;149;10061003
446;10;6;ALTO PARANA;ITAKYRY;1;5;CENTRO;71;10061005
447;10;6;ALTO PARANA;ITAKYRY;1;2;SANTA LIBRADA;211;10061002
448;10;6;ALTO PARANA;ITAKYRY;1;1;SAN JOSE;289;10061001
449;10;6;ALTO PARANA;ITAKYRY;6;130;CRUCE ITAKYRY;254;10066130
450;10;6;ALTO PARANA;ITAKYRY;6;100;ACARAY COSTA;217;10066100
451;10;6;ALTO PARANA;ITAKYRY;6;110;CRISTO REY;22;10066110
452;10;6;ALTO PARANA;ITAKYRY;6;200;SAN MIGUEL;83;10066200
453;10;6;ALTO PARANA;ITAKYRY;6;180;TAKUAREE;154;10066180
454;10;6;ALTO PARANA;ITAKYRY;6;140;ITAIPYTE;85;10066140
455;10;6;ALTO PARANA;ITAKYRY;6;240;TACUARA;34;10066240
456;10;6;ALTO PARANA;ITAKYRY;6;160;3 DE FEBRERO;73;10066160
457;10;6;ALTO PARANA;ITAKYRY;6;150;CAPIIBARY;33;10066150
458;10;6;ALTO PARANA;ITAKYRY;6;250;TIMBO;25;10066250
459;10;6;ALTO PARANA;ITAKYRY;6;170;YBYTIMBO;18;10066170
460;10;6;ALTO PARANA;ITAKYRY;6;230;CALLE 15 DE AGOSTO;20;10066230
461;10;6;ALTO PARANA;ITAKYRY;6;220;LAGUNA;52;10066220
462;10;6;ALTO PARANA;ITAKYRY;6;270;YTORORO;52;10066270
463;10;6;ALTO PARANA;ITAKYRY;6;280;SAN ANTONIO;45;10066280
464;10;6;ALTO PARANA;ITAKYRY;6;260;CAMPO REDONDO;47;10066260
465;10;6;ALTO PARANA;ITAKYRY;6;660;JUANITA;24;10066660
466;10;6;ALTO PARANA;ITAKYRY;6;670;LAGUNA KARE;67;10066670
467;10;6;ALTO PARANA;ITAKYRY;6;680;4 BOCAS;50;10066680
468;10;6;ALTO PARANA;ITAKYRY;6;620;COM. IND. PASO CADENA;0;10066620
469;10;6;ALTO PARANA;ITAKYRY;6;290;CAREMA GUAZU;131;10066290
470;10;6;ALTO PARANA;ITAKYRY;6;690;LOMAS;108;10066690
471;10;6;ALTO PARANA;ITAKYRY;6;700;SANTA TERESITA;54;10066700
472;10;6;ALTO PARANA;ITAKYRY;6;510;SANTO DOMINGO;282;10066510
473;10;6;ALTO PARANA;ITAKYRY;6;530;YTU;128;10066530
474;10;6;ALTO PARANA;ITAKYRY;6;590;VILLAR CUE;80;10066590
475;10;6;ALTO PARANA;ITAKYRY;6;630;ZANJA MOROTI;44;10066630
476;10;6;ALTO PARANA;ITAKYRY;6;610;ASENT. ACARAY POTY;118;10066610
477;10;6;ALTO PARANA;ITAKYRY;6;640;YKUA PORA;21;10066640
478;10;6;ALTO PARANA;ITAKYRY;6;500;SAN JUAN;100;10066500
479;10;6;ALTO PARANA;ITAKYRY;6;310;COM. IND. KAA POTY;0;10066310
480;10;6;ALTO PARANA;ITAKYRY;6;710;COM. IND. LOMA TAJY;0;10066710
481;10;6;ALTO PARANA;ITAKYRY;6;720;COM. IND. FORMOSA;0;10066720
482;10;6;ALTO PARANA;ITAKYRY;6;730;COM. IND. YSATI;0;10066730
483;10;6;ALTO PARANA;ITAKYRY;6;740;COM. IND. LOMA TAJY 2;0;10066740
484;10;6;ALTO PARANA;ITAKYRY;6;750;COM. IND. KAAGUY RORY;0;10066750
485;10;6;ALTO PARANA;ITAKYRY;6;760;COM. IND. CAPI'I;0;10066760
486;10;6;ALTO PARANA;ITAKYRY;6;770;COM. IND MBOCAYAI;0;10066770
487;10;6;ALTO PARANA;ITAKYRY;6;330;CAPI'I;126;10066330
488;10;6;ALTO PARANA;ITAKYRY;6;650;ANGELITO;18;10066650
489;10;6;ALTO PARANA;ITAKYRY;6;780;COM. IND. KAAGUY YBATE;0;10066780
490;10;6;ALTO PARANA;ITAKYRY;6;790;COM. IND. MCAL. LOPEZ;0;10066790
491;10;6;ALTO PARANA;ITAKYRY;6;480;VILLA CELESTE;30;10066480
492;10;6;ALTO PARANA;ITAKYRY;6;600;COLONIA AGUAPE;29;10066600
493;10;6;ALTO PARANA;ITAKYRY;6;800;COM. IND. KAAGUY POTY 1;0;10066800
494;10;6;ALTO PARANA;ITAKYRY;6;810;COM. IND. CARRETA'I;0;10066810
495;10;6;ALTO PARANA;ITAKYRY;6;820;COM. IND. YRYCU POTY;0;10066820
496;10;6;ALTO PARANA;ITAKYRY;6;830;COM. IND. COLORADO'I;0;10066830
497;10;6;ALTO PARANA;ITAKYRY;6;320;COLORADO'I;30;10066320
498;10;6;ALTO PARANA;ITAKYRY;6;380;SANTA MARIA;17;10066380
499;10;6;ALTO PARANA;ITAKYRY;6;840;TAVA RORY SEGUNDA LINEA;31;10066840
500;10;6;ALTO PARANA;ITAKYRY;6;350;TAVA RORY;64;10066350
501;10;6;ALTO PARANA;ITAKYRY;6;850;26 DE MARZO;134;10066850
502;10;6;ALTO PARANA;ITAKYRY;6;860;SANTO DOMINGO 2;35;10066860
503;10;6;ALTO PARANA;ITAKYRY;6;870;LOTE 17;51;10066870
504;10;6;ALTO PARANA;ITAKYRY;6;880;ASENT. SAN PABLO;95;10066880
505;10;6;ALTO PARANA;ITAKYRY;6;890;ASENT. SAN ISIDRO;66;10066890
506;10;6;ALTO PARANA;ITAKYRY;6;900;ASENT. PARAGUAY PYAHU;21;10066900
507;10;6;ALTO PARANA;ITAKYRY;6;910;COM. IND. KAAGUY POTY;0;10066910
508;10;6;ALTO PARANA;ITAKYRY;6;560;TREINTA Y CINCO;5;10066560
509;10;6;ALTO PARANA;ITAKYRY;6;920;ASENT. TRES MARIA;69;10066920
510;10;6;ALTO PARANA;ITAKYRY;6;930;ASENT. SAN PEDRO;92;10066930
511;10;6;ALTO PARANA;ITAKYRY;6;375;ASENT. CHINO-I - BASE 7;124;10066375
512;10;6;ALTO PARANA;ITAKYRY;6;370;ASENT- CHINO-I - BASE 4;50;10066370
513;10;6;ALTO PARANA;ITAKYRY;6;377;ASENT- CHINO-I - BASE 10;59;10066377
514;10;6;ALTO PARANA;ITAKYRY;6;385;SANTA MARIA 1;90;10066385
515;10;6;ALTO PARANA;ITAKYRY;6;940;TIERRA PROMETIDA;171;10066940
516;10;6;ALTO PARANA;ITAKYRY;6;460;NARANJITO;125;10066460
517;10;6;ALTO PARANA;ITAKYRY;6;950;RANCHO ALEGRE;149;10066950
518;10;6;ALTO PARANA;ITAKYRY;6;960;COM. IND. YPORA POTY;0;10066960
519;10;6;ALTO PARANA;ITAKYRY;6;970;COM. IND. KAPIÑVARY-YARYTY MIRI;0;10066970
520;10;6;ALTO PARANA;ITAKYRY;6;440;NUEVA CONQUISTA;299;10066440
521;10;6;ALTO PARANA;ITAKYRY;6;980;COM. IND. KO'E YU;0;10066980
522;10;6;ALTO PARANA;ITAKYRY;6;990;ESTANCIA SAN MARCOS;20;10066990
523;10;6;ALTO PARANA;ITAKYRY;6;665;COM. IND. ARROYO GUAZU;0;10066665
524;10;6;ALTO PARANA;ITAKYRY;6;675;COM. IND. ARROYO GUAZU-CHOPA CUE;0;10066675
525;10;6;ALTO PARANA;ITAKYRY;6;685;COM. IND. ARROYO GUAZU-PILICO CUE;0;10066685
526;10;6;ALTO PARANA;ITAKYRY;6;695;SAN FERNANDO;45;10066695
527;10;6;ALTO PARANA;ITAKYRY;6;705;COM. IND. SAN FERNANDO;0;10066705
528;10;6;ALTO PARANA;ITAKYRY;6;715;COM. IND. YUKYRY;0;10066715
529;10;6;ALTO PARANA;ITAKYRY;6;400;SANTA LUCIA;166;10066400
530;10;6;ALTO PARANA;ITAKYRY;6;725;ASENT . CHINO KUE - SEGUNDA LINEA;168;10066725
531;10;6;ALTO PARANA;ITAKYRY;6;745;ASENT YKUA PORA;165;10066745
532;10;6;ALTO PARANA;ITAKYRY;6;735;ASENT. CHINO KUE - PRIMERA LINEA;453;10066735
533;10;5;ALTO PARANA;HERNANDARIAS;1;23;PARANA COUNTRY CLUB;921;10051023
534;10;5;ALTO PARANA;HERNANDARIAS;1;6;SAN CARLOS;310;10051006
535;10;5;ALTO PARANA;HERNANDARIAS;1;1;SAN ANTONIO;577;10051001
536;10;5;ALTO PARANA;HERNANDARIAS;1;7;NUESTRA SRA DE LA ASUNCION;785;10051007
537;10;5;ALTO PARANA;HERNANDARIAS;1;19;ASENT. NIÑO JESUS;402;10051019
538;10;5;ALTO PARANA;HERNANDARIAS;1;8;AREA 6;1774;10051008
539;10;5;ALTO PARANA;HERNANDARIAS;1;9;SAN LORENZO;196;10051009
540;10;5;ALTO PARANA;HERNANDARIAS;1;11;SANTO DOMINGO;376;10051011
541;10;5;ALTO PARANA;HERNANDARIAS;1;4;SAN RAMON;817;10051004
542;10;5;ALTO PARANA;HERNANDARIAS;1;5;SAN JOSE;364;10051005
543;10;5;ALTO PARANA;HERNANDARIAS;1;10;SAN PABLO;403;10051010
544;10;5;ALTO PARANA;HERNANDARIAS;1;16;SAN MIGUEL;320;10051016
545;10;5;ALTO PARANA;HERNANDARIAS;1;12;FATIMA;240;10051012
546;10;5;ALTO PARANA;HERNANDARIAS;1;13;BELLA VISTA;477;10051013
547;10;5;ALTO PARANA;HERNANDARIAS;1;17;NUEVA ESPERANZA;2033;10051017
548;10;5;ALTO PARANA;HERNANDARIAS;1;3;MARISCAL LOPEZ;705;10051003
549;10;5;ALTO PARANA;HERNANDARIAS;1;20;VILLA DEPORTIVA;265;10051020
550;10;5;ALTO PARANA;HERNANDARIAS;1;18;MARIA MAGDALENA;1111;10051018
551;10;5;ALTO PARANA;HERNANDARIAS;1;15;CAACUPEMI;696;10051015
552;10;5;ALTO PARANA;HERNANDARIAS;1;14;AURORA;420;10051014
553;10;5;ALTO PARANA;HERNANDARIAS;6;230;MARACAMOA;31;10056230
554;10;5;ALTO PARANA;HERNANDARIAS;6;300;COM INDIG ACARAY-MI;0;10056300
555;10;5;ALTO PARANA;HERNANDARIAS;6;450;COM INDIG INDEPENDIENTE;0;10056450
556;10;5;ALTO PARANA;HERNANDARIAS;6;270;ACARAY-MI;72;10056270
557;10;5;ALTO PARANA;HERNANDARIAS;6;460;LA FORTUNA UNIDA;26;10056460
558;10;5;ALTO PARANA;HERNANDARIAS;6;470;MANDUARA;36;10056470
559;10;5;ALTO PARANA;HERNANDARIAS;3;485;SANTA ROSA SUB-URBANO;66;10053485
560;10;5;ALTO PARANA;HERNANDARIAS;6;480;SANTA ROSA;18;10056480
561;10;5;ALTO PARANA;HERNANDARIAS;6;130;COLONIA NUEVA ESPERANZA;240;10056130
562;10;5;ALTO PARANA;HERNANDARIAS;6;490;COLONIA LA FORTUNA;216;10056490
563;10;5;ALTO PARANA;HERNANDARIAS;3;495;COLONIA LA FORTUNA SUB-URBANO;175;10053495
564;10;5;ALTO PARANA;HERNANDARIAS;6;500;SANTA ELENA;28;10056500
565;10;5;ALTO PARANA;HERNANDARIAS;6;360;TATI YUPI;12;10056360
566;10;5;ALTO PARANA;HERNANDARIAS;6;510;SAN FRANCISCO;169;10056510
567;10;5;ALTO PARANA;HERNANDARIAS;6;390;SAN MIGUEL;86;10056390
568;10;5;ALTO PARANA;HERNANDARIAS;6;280;COLONIA LAURA;61;10056280
569;10;5;ALTO PARANA;HERNANDARIAS;6;320;COLONIA TORYVETE;144;10056320
570;10;5;ALTO PARANA;HERNANDARIAS;1;22;ITAIPU;4;10051022
571;10;5;ALTO PARANA;HERNANDARIAS;6;150;NUEVA FORTUNA;378;10056150
572;10;5;ALTO PARANA;HERNANDARIAS;6;520;SANTA MONICA;13;10056520
573;10;5;ALTO PARANA;HERNANDARIAS;6;530;BELLA VISTA;41;10056530
574;10;5;ALTO PARANA;HERNANDARIAS;6;540;COM INDIG MBYA GUARANI;0;10056540
575;10;5;ALTO PARANA;HERNANDARIAS;6;350;TACURU PUCU;75;10056350
576;10;5;ALTO PARANA;HERNANDARIAS;6;550;ASENT FELIX DE AZARA;429;10056550
577;10;5;ALTO PARANA;HERNANDARIAS;6;420;FELIX DE AZARA;355;10056420
578;10;5;ALTO PARANA;HERNANDARIAS;1;21;TRIGAL 3;107;10051021
579;10;5;ALTO PARANA;HERNANDARIAS;6;370;SAN ROQUE;106;10056370
580;10;5;ALTO PARANA;HERNANDARIAS;6;380;COLONIA ACARAY;117;10056380
581;10;5;ALTO PARANA;HERNANDARIAS;6;330;PASO ITA;93;10056330
582;10;5;ALTO PARANA;HERNANDARIAS;6;340;ORLANDO CUE;24;10056340
583;10;5;ALTO PARANA;HERNANDARIAS;1;2;SAN FRANCISCO;1790;10051002
584;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;1;1;SAN ANTONIO;658;10041001
585;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;1;4;INMACULADA;483;10041004
586;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;1;5;SANTA LIBRADA;66;10041005
587;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;320;SAN ANTONIO;34;10046320
588;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;270;VENECIA GUAZU;20;10046270
589;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;360;SAN BLAS;88;10046360
590;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;240;YJHOVY;101;10046240
591;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;410;COM  INDIG AVA GUARANI;0;10046410
592;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;220;VENECIA'I;73;10046220
593;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;290;SAN ISIDRO;57;10046290
594;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;390;LA VICTORIA 1;41;10046390
595;10;4;ALTO PARANA;DR. JUAN LEON MALLORQUIN;6;280;SANTA CATALINA;54;10046280
